"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.00310406420043744,69,136,1.38149977949052,"Path:hsa04210 Apoptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04210 "," BCL2L11  PARP2  CTSC  GADD45G  TUBA3E  PARP1  PARP4  CTSD  CTSH  CTSK  CTSV  CTSZ  DAB2IP  GADD45A  DFFB  EIF2S1  ENDOG  AKT1  AKT2  ERN1  HTRA2  GZMB  APAF1  BIRC3  XIAP  BIRC5  FASLG  IL3  KRAS  LMNB1  MCL1  GADD45B  ATM  NFKB1  NFKBIA  NGF  NRAS  NTRK1  PIK3CA  PIK3CD  PIK3R1  PIK3R2  CYCS  PRF1  MAPK1  MAPK3  MAP2K2  BAX  BCL2A1  ACTG1  TNFRSF1A  TP53  TRAF2  TUBA4A  TUBAL3  CAPN1  CAPN2  CASP6  CASP8  CASP10  TUBA1C  PIK3R3  RIPK1  HRK  TNFSF10  FADD  TNFRSF10B  TNFRSF10A  AIFM1"
0.00331022105555798,68,134,1.38179861137014,"Path:hsa00190 Oxidative phosphorylation","http://www.genome.jp/kegg-bin/show_pathway?hsa00190 "," COX17  TCIRG1  ATP5PD  ATP5MG  UQCR11  COX5B  COX6A1  COX6A2  COX7A1  COX10  COX11  COX15  ATP6V0D2  ATP6V1C2  NDUFS7  MT-ATP6  MT-ATP8  MT-CO3  MT-CYB  MT-ND1  MT-ND4  MT-ND4L  MT-ND6  NDUFA2  NDUFA4  NDUFA5  NDUFA7  NDUFA9  NDUFA10  NDUFB1  NDUFB4  NDUFB5  NDUFB7  NDUFB8  NDUFB9  NDUFB10  NDUFC2  NDUFS2  NDUFV1  NDUFS4  NDUFS6  NDUFV2  ATP12A  ATP4A  ATP5F1A  ATP5F1B  ATP5F1D  ATP6V1D  ATP5F1E  ATP5PB  ATP5MC3  ATP6V1A  ATP6V1B1  ATP6V1B2  ATP6V1E1  ATP6V0A1  ATP6AP1  ATP5PO  CYCS  NDUFB11  NDUFA4L2  SDHA  SDHB  UQCRC1  UQCRC2  ATP6V0E1  ATP6V0D1  COX7A2L"
0.00400055662884809,100,210,1.2966457557675,"Path:hsa05170 Human immunodeficiency virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05170 "," TAB1  GNB5  CFL2  CCR5  CRK  APOBEC3D  MAPK14  AP1B1  AP1G1  DDB1  AKT1  AKT2  FBXW11  MTOR  GNA11  GNAI3  GNAO1  GNAQ  GNB1  GNB3  GNG3  GNG5  GNG11  GNGT1  GNGT2  TBK1  PDIA3  IFNA1  IFNA5  IFNA6  IFNA7  IFNA8  IFNA13  IFNA14  IFNA16  FASLG  KRAS  LIMK1  ATM  NFKB1  NFKBIA  NRAS  PAK1  PAK2  GNG13  CALML5  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCG1  PLCG2  CYCS  PPP3CA  PPP3R1  PRKCG  MAPK1  MAPK3  MAPK13  MAP2K2  MAP2K6  MAP2K7  PTK2  BAX  PXN  RAC2  RAC3  GNB4  RPS6KB1  MAPK12  BST2  MAP3K7  ELOB  TLR2  TNFRSF1A  TNFRSF1B  TRAF2  TRAF5  CXCR4  CUL5  CALM3  CASP8  CUL1  PIK3R3  TRIM5  RIPK1  FADD  AP1G2  AP1M1  CCNB1  BTRC  CCNB2  CD3D  CD3E  CALML4  CD4  GNG8  RNF7  DCAF1  CDK1"
0.00422012166188886,71,142,1.36147804355587,"Path:hsa05017 Spinocerebellar ataxia","http://www.genome.jp/kegg-bin/show_pathway?hsa05017 "," PPIF  NOP56  AFG3L2  OMA1  GRIN3A  GRIN3B  BEAN1  DAB1  AKT1  AKT2  ERN1  ATG14  ATG2A  CIC  MTOR  ATXN10  WIPI2  GNAQ  GRIA2  GRIN2A  GRIN2C  GRIN2D  SLC25A4  GRM1  NRBF2  ATXN1L  KCNC3  TBPL2  MYOD1  PIK3C3  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCB2  PLCB4  CYCS  WIPI1  AMBRA1  PRKCG  PSMA2  PSMA3  PSMA4  PSMA5  PSMA6  PSMB1  PSMB4  PSMB6  PSMB7  PSMC1  PSMD3  PSMD7  PSMD8  PSMD11  RORA  ATXN1  ATXN2  SLC1A6  SP1  TBP  TRAF2  VDAC3  VLDLR  XBP1  SLC25A31  PIK3R3  BECN1  ATXN3L  TBPL1  PUM1  RB1CC1"
0.00442073718740928,53,101,1.4288779467022,"Path:hsa05142 Chagas disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05142 "," ADCY1  MAPK14  TICAM1  ACE  AKT1  AKT2  GNA11  GNA15  GNAI3  GNAO1  GNAQ  GNAS  IFNG  IFNGR1  IL1B  IL2  FASLG  IL6  CXCL8  IL10  IL12A  IL12B  KNG1  SMAD2  NFKB1  NFKBIA  NOS2  SERPINE1  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCB2  PLCB4  PPP2CA  PPP2CB  PPP2R2C  MAPK1  MAPK3  MAPK13  BDKRB2  MAPK12  CCL2  TGFB1  TGFB3  TLR2  TNFRSF1A  C3  CASP8  PIK3R3  FADD  CD3D  CD3E"
0.00442073718740928,93,194,1.30533461907934,"Path:hsa05167 Kaposi sarcoma-associated herpesvirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05167 "," CDK4  CDK6  GNB5  CCR1  CCR3  CCR4  CCR5  CREBBP  MAPK14  CSF2  TICAM1  CTNNB1  EP300  AKT1  AKT2  FGF2  ATG14  MTOR  GNB1  GNB3  GNG3  GNG5  GNG11  GNGT1  GNGT2  TBK1  CXCL3  HIF1A  ICAM1  IFNA1  IFNA5  IFNA6  IFNA7  IFNA8  IFNA13  IFNA14  CD200R1L  IFNA16  IFNAR1  IFNGR1  IL6  IL6ST  CXCL8  KRAS  NFKB1  NFKBIA  NRAS  LEF1  PDGFB  GNG13  CALML5  PIK3C3  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCG1  PLCG2  CYCS  PPP3CA  PPP3R1  MAPK1  MAPK3  MAPK13  MAP2K2  MAP2K6  MAP2K7  EIF2AK2  PTGS2  BAX  RB1  GNB4  CCND1  RPS27A  MAPK12  ATG3  STAT3  TCF7  TLR3  TNFRSF1A  TP53  C3  TRAF2  TRAF3  CALM3  MAP1LC3B  TCF7L1  CASP8  PIK3R3  BECN1  FADD  CALML4  GNG8"
0.00565190682427886,29,49,1.61154543931103,"Path:hsa05144 Malaria","http://www.genome.jp/kegg-bin/show_pathway?hsa05144 "," COMP  CR1  CR1L  CSF3  ACKR1  GYPC  HBA1  HBA2  HGF  ICAM1  IFNG  IL1B  IL6  CXCL8  IL10  IL12A  IL18  KLRB1  LRP1  CCL2  SDC1  SDC2  SELP  TGFB1  TGFB3  THBS1  THBS3  TLR2  VCAM1"
0.00565190682427886,92,193,1.29798943012581,"Path:hsa05202 Transcriptional misregulation in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05202 "," CDKN1B  CDKN2C  CEBPE  GADD45G  CSF1R  CSF2  DDB2  GADD45A  DDX5  DEFA4  DUSP6  ERG  FLT1  FLT3  FUS  SIN3A  SS18L1  TLX3  GZMB  H3-3A  H3-3B  HDAC2  HHEX  HOXA9  HOXA10  HOXA11  HPGD  BIRC3  ID2  IGF1  IGF1R  IGFBP3  IL2RB  IL3  IL6  CXCL8  ITGAM  ITGB7  LMO2  LYL1  MDM2  MEF2C  MEIS1  MLF1  MLLT1  AFF1  MMP3  MMP9  MPO  MYCN  GADD45B  ATF1  ATM  NFKB1  NGFR  NTRK1  PAX3  KLF3  WNT16  POLK  ETV7  SIX4  CDK14  PLAT  PML  PPARG  FEV  PRCC  PTK2  BAX  RARA  REL  BCL2A1  SP1  SPI1  SSX1  TCF3  TMPRSS2  TP53  NSD2  PAX8  DOT1L  SUPT3H  SLC45A3  RUNX1  PROM1  PER2  CCNA1  CCND2  CCNT1  CCNT2  NCOR1"
0.00586855546499009,66,132,1.36147804355587,"Path:hsa04142 Lysosome","http://www.genome.jp/kegg-bin/show_pathway?hsa04142 "," TCIRG1  AP4B1  CTSC  AP3M2  AP4S1  TPP1  CLTA  CLTB  CTSD  CTSG  CTSH  CTSK  CTSV  CTSZ  AP1B1  AP1G1  AGA  DNASE2  ARSG  WDR7  AP4E1  ABCB9  HYAL4  PLA2G15  ATP6V0D2  FUCA2  GALC  GALNS  GGA1  LAMP3  GLA  GNS  SUMF1  HEXB  HYAL1  IDUA  LIPA  M6PR  ARSA  ARSB  MAN2B1  NAGLU  NPC1  SLC11A2  NAGPA  ATP6V0A1  ATP6AP1  ACP5  LAPTM4B  LGMN  MCOLN1  SORT1  SGSH  SLC11A1  LAPTM5  GNPTAB  HYAL3  GNPTG  AP3B1  AP1G2  AP1M1  ATP6V0D1  AP4M1  NAPSA  SCARB2  CD68"
0.00590173884161282,40,73,1.49203073266397,"Path:hsa01524 Platinum drug resistance","http://www.genome.jp/kegg-bin/show_pathway?hsa01524 "," ERBB2  ERCC1  AKT1  AKT2  GSTA5  GSTA3  GSTA4  GSTM1  GSTM2  GSTM5  GSTP1  MSH6  APAF1  BIRC3  XIAP  BIRC5  FASLG  MDM2  MGST3  MLH1  MSH2  MSH3  ATM  PIK3CA  PIK3CD  PIK3R1  PIK3R2  ATP7A  ATP7B  CYCS  POLH  MAPK1  MAPK3  BAX  TOP2A  TOP2B  TP53  CASP8  PIK3R3  FADD"
0.00761554847202392,41,76,1.46896315225765,"Path:hsa05220 Chronic myeloid leukemia","http://www.genome.jp/kegg-bin/show_pathway?hsa05220 "," CDK4  CDK6  CDKN1B  GADD45G  CRK  CTBP1  DDB2  GADD45A  AKT1  AKT2  MECOM  SHC2  GRB2  HDAC2  ARAF  KRAS  MDM2  GADD45B  NFKB1  NFKBIA  NRAS  POLK  PIK3CA  PIK3CD  PIK3R1  PIK3R2  MAPK1  MAPK3  MAP2K2  BAX  RB1  CCND1  SOS2  BRAF  STAT5B  TGFB1  TGFB3  TP53  PIK3R3  RUNX1  CBL"
0.00812076053070052,76,157,1.31811887019422,"Path:hsa05160 Hepatitis C","http://www.genome.jp/kegg-bin/show_pathway?hsa05160 "," CDK2  CDK4  PSME3  CDK6  CLDN16  CLDN4  TICAM1  CLDN19  CTNNB1  EGF  EGFR  EIF2S1  AKT1  AKT2  CLDN17  EIF2AK1  GRB2  TBK1  APAF1  IFNA1  IFNA5  IFNA6  IFNA7  IFNA8  IFNA13  IFNA14  IFNA16  IFNAR1  IFNG  FASLG  CXCL10  EIF3E  ARAF  KRAS  EIF2AK4  NFKB1  NFKBIA  NRAS  OAS3  CLDN11  PIK3CA  PIK3CD  PIK3R1  PIK3R2  CYCS  PPP2CA  PPP2CB  PPP2R2C  MAPK1  MAPK3  MAP2K2  EIF2AK2  MAVS  BAX  RB1  CCND1  RNASEL  SOS2  BRAF  STAT3  TLR3  TNFRSF1A  TP53  TRAF2  TRAF3  YWHAH  YWHAZ  CASP8  PIK3R3  RIPK1  FADD  CLDN10  CLDN1  CLDN9  RSAD2  SCARB1"
0.0086276079619015,39,72,1.47493454718553,"Path:hsa05223 Non-small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05223 "," CDK4  CDK6  GADD45G  DDB2  GADD45A  EGF  EGFR  ERBB2  AKT1  AKT2  ALK  GRB2  HGF  ARAF  KIF5A  KIF5B  KRAS  GADD45B  NRAS  POLK  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCG1  PLCG2  PRKCG  MAPK1  MAPK3  MAP2K2  BAX  RARB  RB1  CCND1  SOS2  BRAF  STAT3  STAT5B  TP53"
0.00893362882086675,90,191,1.28306831329873,"Path:hsa04062 Chemokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04062 "," VAV3  CXCL13  CXCR6  GNB5  ADCY1  CCL27  ADCY8  ADCY9  CCR1  CCR3  CCR4  CCR5  CCR7  GRK7  CRK  GRK3  AKT1  AKT2  SHC2  GNAI3  GNAQ  GNB1  GNB3  GNG3  GNG5  GNG11  GNGT1  GNGT2  CXCR3  GRK4  GRB2  CXCL3  GSK3A  CXCL8  CXCR1  CXCL10  KRAS  RHOA  ARRB1  CXCL9  NFKB1  NFKBIA  NRAS  PAK1  GNG13  PF4  PF4V1  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCB2  PLCB4  PLCG1  PLCG2  PPBP  PRKACG  PRKCZ  MAPK1  MAPK3  CCL28  PTK2  CXCL16  PXN  RAC2  RAC3  RAP1B  GNB4  CCL1  CCL2  CCL13  CCL17  CCL21  CCL22  CXCL6  CXCL5  XCL1  CX3CL1  CXCR5  NCF1  SOS2  BRAF  STAT3  STAT5B  TIAM1  CCR2  VAV2  CXCR4  PIK3R3  GNG8"
0.00893362882086675,50,97,1.40358561191327,"Path:hsa04666 Fc gamma R-mediated phagocytosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04666 "," PLA2G4B  ARPC5  ARPC3  ACTR3  ACTR2  ARPC2  VAV3  ARPC1A  CFL2  CRK  DOCK1  AKT1  AKT2  FCGR2A  FCGR3B  PIP5K1C  LAT  PLA2G4D  GSN  INPPL1  ARF6  LIMK1  MARCKS  PAK1  ASAP1  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLA2G4A  PLCG1  PLCG2  PLD2  PRKCG  MAPK1  MAPK3  ACTR3B  RAC2  RPS6KB1  NCF1  ACTR3C  VASP  VAV2  PIP5K1B  PIK3R3  SCIN  PLPP1  PLPP2  ASAP2  GAB2"
0.00898948342822385,33,59,1.52300933685911,"Path:hsa04370 VEGF signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04370 "," PLA2G4B  MAPK14  AKT1  AKT2  SHC2  PLA2G4D  HSPB1  KDR  KRAS  NOS3  NRAS  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLA2G4A  PLCG1  PLCG2  PPP3CA  PPP3R1  PRKCG  MAPK1  MAPK3  MAPK13  MAP2K2  PTGS2  PTK2  PXN  RAC2  RAC3  MAPK12  MAPKAPK3  PIK3R3"
0.00952522669986048,37,68,1.48160845916374,"Path:hsa04664 Fc epsilon RI signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04664 "," PLA2G4B  VAV3  MAPK14  CSF2  AKT1  AKT2  MS4A2  FCER1G  ALOX5AP  LAT  PLA2G4D  GRB2  IL3  IL4  IL5  KRAS  LCP2  NRAS  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLA2G4A  PLCG1  PLCG2  MAPK1  MAPK3  MAPK13  MAP2K2  MAP2K6  MAP2K7  RAC2  RAC3  MAPK12  SOS2  VAV2  PIK3R3"
0.011462116251291,59,119,1.35003705159322,"Path:hsa04071 Sphingolipid signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04071 "," SPTLC1  DEGS2  ACER1  ADORA1  ADORA3  MAPK14  CTSD  CERS3  AKT1  AKT2  MS4A2  FCER1G  SGMS1  GNA12  GNAI3  GNAQ  CERS2  KNG1  KRAS  RHOA  NFKB1  NOS3  NRAS  OPRD1  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCB2  PLCB4  PLD2  PPP2R3C  PPP2CA  PPP2CB  PPP2R2C  PPP2R3A  PPP2R5A  PPP2R5B  PPP2R5D  SPTLC3  PRKCG  PRKCZ  MAPK1  MAPK3  MAPK13  MAP2K2  BAX  RAC2  RAC3  BDKRB2  MAPK12  SMPD2  TNFRSF1A  TP53  TRAF2  CERS4  PIK3R3  S1PR4  SPTLC2"
0.011462116251291,114,251,1.23672109135753,"Path:hsa04144 Endocytosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04144 "," ARPC5  ARPC3  ACTR3  ACTR2  ARPC2  STAM2  ARPC1A  ARFGEF1  STAMBP  RAB10  RAB35  RAB31  VPS26B  AGAP2  AP2M1  ZFYVE27  CLTA  CLTB  CCR5  CHMP4B  GRK7  GRK3  EGFR  EPS15  FGFR3  FGFR4  PIP5K1C  FOLR1  FOLR2  PSD4  CHMP2B  RAB11FIP5  ARFGAP3  CYTH4  SNX5  VPS4A  GRK4  SH3KBP1  EHD4  EHD2  HSPA8  IGF1R  IL2RA  IL2RB  CXCR1  ARF3  ARF4  KIF5A  KIF5B  ARF5  ARF6  RHOA  WASHC2A  ARRB1  SMAD2  MDM2  RAB8A  ASAP1  PARD6A  WASHC3  SPG21  CHMP5  PDGFRA  CHMP3  PLD2  PML  EPN3  VPS37C  VPS35  PRKCI  PRKCZ  ACTR3B  RAB22A  EPS15L1  RAB5A  RBSN  ARAP3  WIPF3  SH3GL1  SH3GL2  SMAP2  SMURF2  ACTR3C  SNX1  TFRC  TSG101  CXCR4  RAB7A  VPS37B  RAB11FIP1  STAM  CAPZA1  CAPZA2  PIP5K1B  EEA1  PSD2  VPS25  PARD6B  CAV2  CBL  SNX4  SNX3  RAB11A  ASAP2  WASL  MVB12B  USP8  CHMP7  CHMP4C  ZFYVE9  VPS4B  VPS26A  GIT2  DNAJC6"
0.011462116251291,59,119,1.35003705159322,"Path:hsa04722 Neurotrophin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04722 "," ZNF274  FRS2  PRDM4  IRAK3  CRK  MAPK14  AKT1  AKT2  GAB1  SHC2  RPS6KA6  GRB2  RAPGEF1  FASLG  IRAK2  IRS1  KRAS  RHOA  ARHGDIB  ARHGDIG  NFKB1  NFKBIA  NFKBIE  NGF  NGFR  NRAS  NTF3  NTRK1  NTRK2  CALML5  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCG1  PLCG2  MAPK1  MAPK3  MAPK13  MAP2K2  MAP2K5  MAP2K7  KIDINS220  BAX  RAP1B  RPS6KA2  RPS6KA3  BDNF  SORT1  MAPK12  SOS2  BRAF  TP53  TP73  CALM3  CAMK4  PIK3R3  RIPK2  CALML4"
0.011462116251291,46,89,1.40737056187798,"Path:hsa05235 PD-L1 expression and PD-1 checkpoint pathway in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05235 "," BATF  BATF2  MAPK14  CSNK2A1  CSNK2A2  TICAM1  EGF  EGFR  AKT1  AKT2  ALK  MTOR  LAT  CD274  HIF1A  IFNG  IFNGR1  TICAM2  KRAS  NFKB1  NFKBIA  NFKBIE  NRAS  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCG1  PPP3CA  PPP3R1  BATF3  PRKCQ  MAPK1  MAPK3  MAPK13  MAP2K2  MAP2K6  RPS6KB1  MAPK12  STAT3  TLR2  ZAP70  PIK3R3  CD3D  CD3E  CD4"
0.0118738475582148,120,266,1.22840124230605,"Path:hsa05012 Parkinson disease","http://www.genome.jp/kegg-bin/show_pathway?hsa05012 "," PPIF  TRAP1  TUBB3  TUBB4A  ATP5PD  UQCR11  TUBA3E  LRRK2  COX5B  COX6A1  COX6A2  COX7A1  KLC3  DUSP1  EIF2S1  ERN1  SLC39A14  SLC39A6  TXN2  HTRA2  GNAI3  GNAS  SLC39A5  SLC25A4  SLC39A3  SLC39A2  APAF1  HSPA5  TUBB2B  NDUFS7  KIF5A  KIF5B  KLC1  MAOA  MAOB  MT-ATP6  MT-ATP8  MT-CO3  MT-CYB  MT-ND1  MT-ND4  MT-ND4L  MT-ND6  NDUFA2  NDUFA4  NDUFA5  NDUFA7  NDUFA9  NDUFA10  NDUFB1  NDUFB4  NDUFB5  NDUFB7  NDUFB8  NDUFB9  NDUFB10  NDUFC2  NDUFS2  NDUFV1  NDUFS4  NDUFS6  NDUFV2  NFE2L2  SLC11A2  ATP5F1A  ATP5F1B  ATP5F1D  ATP5F1E  UBE2J1  ATP5PB  ATP5MC3  CALML5  PLCG1  ATP5PO  CYCS  NDUFB11  PRKACG  PSMA2  PSMA3  PSMA4  PSMA5  PSMA6  PSMB1  NDUFA4L2  PSMB4  PSMB6  PSMB7  PSMC1  PSMD3  PSMD7  PSMD8  PSMD11  BAX  RPS27A  SDHA  SDHB  KLC2  SOD1  TH  TP53  TUBA4A  TUBB2A  UBE2L3  UCHL1  UQCRC1  UQCRC2  VDAC3  XBP1  TUBAL3  CALM3  TUBB1  SLC25A31  TUBA1C  KLC4  SLC39A13  COX7A2L  CALML4  UBE2L6  SNCAIP  KEAP1"
0.0121745015056937,27,47,1.56425136919185,"Path:hsa04973 Carbohydrate digestion and absorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04973 "," AKT1  AKT2  ATP1B4  AMY1A  AMY1B  AMY2A  HK1  HK2  HK3  LCT  ATP1A4  ATP1B1  ATP1B2  ATP1B3  FXYD2  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCB2  PLCB4  SI  SLC2A5  SLC5A1  CACNA1D  PIK3R3  G6PC3"
0.0121745015056937,77,162,1.29424455992348,"Path:hsa05161 Hepatitis B","http://www.genome.jp/kegg-bin/show_pathway?hsa05161 "," CDK2  TAB1  CREB3  ATF2  CREBBP  MAPK14  TICAM1  CREB3L4  DDB1  DDB2  EGR2  EP300  AKT1  AKT2  GRB2  TBK1  APAF1  BIRC5  IFNA1  IFNA5  IFNA6  IFNA7  IFNA8  IFNA13  IFNA14  IFNA16  IFNAR1  TICAM2  FASLG  IL6  CXCL8  ARAF  KRAS  MMP9  NFKB1  NFKBIA  NRAS  PIK3CA  PIK3CD  PIK3R1  PIK3R2  ATP6AP1  CYCS  PRKCG  MAPK1  MAPK3  MAPK13  MAP2K2  MAP2K6  MAP2K7  MAVS  BAX  RB1  MAPK12  SLC10A1  SOS2  BRAF  STAT3  STAT5B  STAT6  MAP3K7  TGFB1  TGFB3  TLR2  TLR3  TP53  TRAF3  VDAC3  YWHAZ  CASP8  CASP10  CREB3L3  PIK3R3  FADD  CCNA1  CCNE1  CCNE2"
0.012405453245588,74,155,1.29999193836303,"Path:hsa04932 Non-alcoholic fatty liver disease","http://www.genome.jp/kegg-bin/show_pathway?hsa04932 "," BCL2L11  UQCR11  COX5B  COX6A1  COX6A2  COX7A1  MAPK14  EIF2S1  AKT1  AKT2  ERN1  GSK3A  IL1A  IL1B  FASLG  IL6  CXCL8  IRS1  NDUFS7  LEP  LEPR  MT-CO3  MT-CYB  NDUFA2  NDUFA4  NDUFA5  NDUFA7  NDUFA9  NDUFA10  NDUFB1  NDUFB4  NDUFB5  NDUFB7  NDUFB8  NDUFB9  NDUFB10  NDUFC2  NDUFS2  NDUFV1  NDUFS4  NDUFS6  NDUFV2  NFKB1  ADIPOR1  PRKAG2  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PRKAG3  CYCS  NDUFB11  PPARG  PRKAA2  PRKAB1  PRKAB2  MAPK13  NDUFA4L2  BAX  MAPK12  SDHA  SDHB  SREBF1  MLX  TGFB1  TNFRSF1A  TRAF2  UQCRC1  UQCRC2  XBP1  CASP8  PIK3R3  COX7A2L  ADIPOQ"
0.0126727737369483,44,85,1.40953020979902,"Path:hsa04610 Complement and coagulation cascades","http://www.genome.jp/kegg-bin/show_pathway?hsa04610 "," CFHR4  CLU  CPB2  CR1  CR1L  F2  F2R  F2RL2  F9  F12  F13A1  F13B  FGA  FGG  SERPIND1  CFHR2  CFI  ITGAM  ITGAX  KLKB1  KNG1  SERPINC1  SERPINE1  PLAT  PLG  PROC  MASP1  BDKRB1  BDKRB2  TFPI  SERPING1  C3  C3AR1  C4BPA  C4BPB  C5  C5AR1  C6  C8G  C9  VTN  VWF  CFHR5  F2RL3"
0.0130431828705744,109,240,1.23667588956325,"Path:hsa04020 Calcium signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04020 "," ADCY1  CHRM3  ADCY8  ADCY9  ADORA2B  EGF  EGFR  ERBB2  ERBB3  F2R  TPCN2  FGF2  FGF3  FGF4  FGF6  FGF7  FGF8  FGF9  FGF10  FGFR1  FGFR3  FGFR4  VEGFD  FLT1  FLT4  FGF20  GDNF  FGF22  GNA11  GNA15  GNAQ  GNAS  GRIN2A  GRIN2C  GRIN2D  SLC25A4  GRM1  GRPR  HGF  HRC  HTR2B  HTR5A  HTR6  MYLK4  ITPKA  KDR  LHCGR  MST1R  NGF  NOS2  NOS3  ATP2B1  ATP2B2  NTRK1  NTRK2  ATP2B3  P2RX1  P2RX3  P2RX5  PDE1B  PDGFB  PDGFRA  PDGFRB  CALML5  PLCB2  PLCB4  PLCG1  PLCG2  TPCN1  AVPR1A  MCOLN3  PPP3CA  PPP3R1  PRKACG  PRKCG  PDGFC  CYSLTR2  CAMK1G  MCOLN1  PTGER1  PTGFR  BDKRB1  BDKRB2  SLC8A2  SLC8A3  TNNC1  TRHR  VDAC3  VEGFB  CACNA1B  CACNA1D  CACNA1E  CACNA1S  CXCR4  ITPKC  PDGFD  FGF23  CALM3  CAMK4  SLC25A31  CASQ2  CAMK1  FGF18  CCKAR  CACNA1G  PLCZ1  MYLK3  CALML4  CD38"
0.0168585089681527,47,93,1.37611759241131,"Path:hsa04350 TGF-beta signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04350 "," CDKN2B  FST  LEFTY1  ACVR1C  CREBBP  HJV  GDF7  DCN  E2F4  EP300  AMH  AMHR2  RGMB  ID2  ID4  IFNG  INHBA  INHBB  RHOA  GDF6  SMAD2  SMAD6  SMAD7  NODAL  PPP2CA  PPP2CB  MAPK1  MAPK3  RPS6KB1  SMURF2  BMP2  BMP4  BMP5  BMP6  BMP7  BMP8B  BMPR1B  SP1  TGFB1  TGFB3  THBS1  INHBE  CUL1  CHRD  ACVR1B  ACVR2A  ZFYVE9"
0.0168724775209756,50,100,1.36147804355587,"Path:hsa04933 AGE-RAGE signaling pathway in diabetic complications","http://www.genome.jp/kegg-bin/show_pathway?hsa04933 "," CDK4  CDKN1B  COL1A1  COL1A2  COL4A2  COL4A4  MAPK14  CYBB  DIAPH1  EGR1  AKT1  AKT2  VEGFD  NOX1  ICAM1  IL1A  IL1B  IL6  CXCL8  KRAS  SMAD2  MMP2  NFKB1  NOS3  NRAS  NOX4  SERPINE1  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCB2  PLCB4  PLCG1  PLCG2  PRKCZ  MAPK1  MAPK3  MAPK13  BAX  CCND1  MAPK12  CCL2  STAT3  STAT5B  TGFB1  TGFB3  VCAM1  VEGFB  PIK3R3"
0.0172643762768083,84,181,1.26369232772037,"Path:hsa04360 Axon guidance","http://www.genome.jp/kegg-bin/show_pathway?hsa04360 "," CDK5  SEMA3A  MYL9  SEMA3C  CFL2  GDF7  DPYSL2  EFNA1  EFNA2  EFNA3  EFNB1  EFNB3  EPHA3  EPHA4  EPHA7  EPHA8  EPHB3  EPHB4  SEMA3D  NTNG1  ABLIM3  NGEF  GNAI3  EPHA6  KRAS  RHOA  ABLIM1  LIMK1  NRAS  NTN3  PAK1  PAK2  PARD6A  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCG1  PLCG2  PLXNA2  WNT4  SSH1  PPP3CA  PPP3R1  ENAH  PRKCZ  MAPK1  MAPK3  DPYSL5  SEMA3G  PTK2  SEMA6A  LRRC4C  SEMA4G  RAC2  RAC3  RASA1  ROBO1  RRAS  SEMA3F  LRRC4  ROBO3  SHH  BMP7  BMPR1B  SLIT1  SMO  TRPC5  TRPC6  WNT5A  CXCR4  FZD3  WNT5B  NCK2  PARD6B  PIK3R3  UNC5C  NRP1  SEMA5A  BOC  SLIT2  NTN1  LRIG2  SRGAP3"
